,country,admin_code,admin_name,centx,centy,year_month,year,month,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,ymd
108675,Somalia,14,Qoryooley,44.44943,1.934555,2017_10,2017,10,2.0,0.0,2.0,0.0,2.0,0.0,0.280017,68.14454,4.973075,-6.530167,6.186077,-3.841288,11,0,0.8806523,3227.844,49.86882,255240.0,3040.042,88.15385,2017-11-01
108679,Somalia,14,Qoryooley,44.44943,1.934555,2018_02,2018,2,1.0,0.0,1.0,0.0,1.0,0.0,0.301135,91.38388,0.09277518,-0.003900896,5.034565,-0.621017,15,52,0.7188829,3227.844,49.86882,287484.0,3040.042,88.15385,2018-03-01
108683,Somalia,14,Qoryooley,44.44943,1.934555,2018_06,2018,6,1.0,0.0,1.0,0.0,1.0,0.0,0.5946629,126.8199,4.883125,-2.027333,18.38224,2.822552,11,26,0.7424693,3227.844,49.86882,287484.0,3040.042,88.15385,2018-07-01
108687,Somalia,14,Qoryooley,44.44943,1.934555,2018_10,2018,10,1.0,0.0,1.0,0.0,1.0,0.0,0.3571995,86.92757,5.468808,-6.034433,7.276927,-2.750438,4,1,0.5599688,3227.844,49.86882,287484.0,3040.042,88.15385,2018-11-01
108691,Somalia,14,Qoryooley,44.44943,1.934555,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3235328,98.18083,0.07792965,-0.01874643,5.323058,-0.3325242,6,42,0.7692961,3227.844,49.86882,319729.0,3040.042,88.15385,2019-03-01
108695,Somalia,14,Qoryooley,44.44943,1.934555,2019_06,2019,6,1.0,0.0,1.0,0.0,1.0,0.0,0.430056,91.71522,2.482027,-4.428431,12.54227,-3.01742,5,1,0.8186525,3227.844,49.86882,319729.0,3040.042,88.15385,2019-07-01
108699,Somalia,14,Qoryooley,44.44943,1.934555,2019_10,2019,10,1.0,0.0,1.0,0.0,1.0,0.0,0.564314,137.3307,16.12863,4.625392,14.34774,4.32037,5,2,0.8088959,3227.844,49.86882,319729.0,3040.042,88.15385,2019-11-01
108703,Somalia,14,Qoryooley,44.44943,1.934555,2020_02,2020,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3488038,105.8497,0.09526173,-0.0009336735,6.587151,0.9315689,2,15,0.8010758,3227.844,49.86882,220104.0,3040.042,88.15385,2020-03-01
108779,Somalia,15,Sablaale,43.52054,1.383262,2013_04,2013,4,2.0,0.0,2.0,0.0,2.0,0.0,0.6031369,126.0973,41.45503,18.78858,21.05718,8.557322,0,0,0.8449792,6019.854,68.0306,57758.0,4273.786,92.30882,2013-05-01
108782,Somalia,15,Sablaale,43.52054,1.383262,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.5289582,104.8393,6.902131,-0.5165435,14.72317,-0.9062652,0,0,0.8720814,6019.854,68.0306,57758.0,4273.786,92.30882,2013-08-01
108785,Somalia,15,Sablaale,43.52054,1.383262,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.437772,93.87085,12.38708,-1.328207,13.47126,0.4267884,0,0,0.812337,6019.854,68.0306,57758.0,4273.786,92.30882,2013-11-01
108788,Somalia,15,Sablaale,43.52054,1.383262,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.4595113,95.17365,0.1461702,0.02168597,10.56037,-1.855915,0,0,0.876225,6019.854,68.0306,59110.0,4273.786,92.30882,2014-02-01
108791,Somalia,15,Sablaale,43.52054,1.383262,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.4675125,97.74245,16.37163,-6.29483,12.26928,-0.2305778,0,0,0.9247729,6019.854,68.0306,59110.0,4273.786,92.30882,2014-05-01
108794,Somalia,15,Sablaale,43.52054,1.383262,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.4717767,93.50596,6.89812,-0.5205537,14.75116,-0.878278,0,0,1.061442,6019.854,68.0306,59110.0,4273.786,92.30882,2014-08-01
108797,Somalia,15,Sablaale,43.52054,1.383262,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.4514091,96.79502,6.098346,-7.61694,12.69413,-0.3503475,1,1,0.9743837,6019.854,68.0306,59110.0,4273.786,92.30882,2014-11-01
108800,Somalia,15,Sablaale,43.52054,1.383262,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.4536068,93.95072,0.1467068,0.02222257,9.410845,-3.005438,0,0,0.9095953,6019.854,68.0306,60461.0,4273.786,92.30882,2015-02-01
108803,Somalia,15,Sablaale,43.52054,1.383262,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.5783756,120.9205,31.77688,9.110421,19.62784,7.127985,0,0,0.9209336,6019.854,68.0306,60461.0,4273.786,92.30882,2015-05-01
108806,Somalia,15,Sablaale,43.52054,1.383262,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.4146694,82.1873,6.892346,-0.5263276,11.10892,-4.520523,0,0,0.9396676,6019.854,68.0306,60461.0,4273.786,92.30882,2015-08-01
108809,Somalia,15,Sablaale,43.52054,1.383262,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.5492238,117.7693,11.28868,-2.426605,16.30269,3.258215,0,0,0.8346359,6019.854,68.0306,60461.0,4273.786,92.30882,2015-11-01
108813,Somalia,15,Sablaale,43.52054,1.383262,2016_02,2016,2,1.0,0.0,2.0,0.0,1.0,0.0,0.3616175,94.60618,0.2591761,0.09721625,6.515016,-1.117126,0,0,0.796539,6019.854,68.0306,64894.0,4273.786,92.30882,2016-03-01
108817,Somalia,15,Sablaale,43.52054,1.383262,2016_06,2016,6,1.0,0.0,2.0,0.0,2.0,0.0,0.518405,97.41161,10.14117,0.6482386,17.53827,-0.7206142,0,0,0.9477701,6019.854,68.0306,64894.0,4273.786,92.30882,2016-07-01
108821,Somalia,15,Sablaale,43.52054,1.383262,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3619498,77.6124,4.91973,-8.795556,7.019547,-6.024927,0,0,0.9462405,6019.854,68.0306,64894.0,4273.786,92.30882,2016-11-01
108825,Somalia,15,Sablaale,43.52054,1.383262,2017_02,2017,2,2.0,0.0,2.0,0.0,2.0,0.0,0.3820643,99.95546,0.1447954,-0.0171644,7.51375,-0.1183921,0,0,0.9982697,6019.854,68.0306,69327.0,4273.786,92.30882,2017-03-01
108829,Somalia,15,Sablaale,43.52054,1.383262,2017_06,2017,6,2.0,1.0,2.0,0.0,1.0,0.0,0.5578725,104.8278,4.755688,-4.737246,18.36274,0.103854,0,0,1.056909,6019.854,68.0306,69327.0,4273.786,92.30882,2017-07-01
108833,Somalia,15,Sablaale,43.52054,1.383262,2017_10,2017,10,2.0,0.0,2.0,0.0,2.0,0.0,0.349888,75.02601,8.273942,-5.441344,7.132063,-5.912411,0,0,0.9340398,6019.854,68.0306,69327.0,4273.786,92.30882,2017-11-01
108837,Somalia,15,Sablaale,43.52054,1.383262,2018_02,2018,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3414918,89.34091,0.1580718,-0.003888057,6.457893,-1.174249,1,0,0.8250432,6019.854,68.0306,73760.0,4273.786,92.30882,2018-03-01
108841,Somalia,15,Sablaale,43.52054,1.383262,2018_06,2018,6,1.0,0.0,1.0,0.0,1.0,0.0,0.6047779,113.6416,6.239677,-3.253258,18.60616,0.3472785,0,0,0.863764,6019.854,68.0306,73760.0,4273.786,92.30882,2018-07-01
108845,Somalia,15,Sablaale,43.52054,1.383262,2018_10,2018,10,1.0,0.0,1.0,0.0,1.0,0.0,0.4273205,91.62974,8.402907,-5.312379,8.925038,-4.119436,0,0,0.7230617,6019.854,68.0306,73760.0,4273.786,92.30882,2018-11-01
108849,Somalia,15,Sablaale,43.52054,1.383262,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3738571,97.80829,0.1565603,-0.005399552,7.146601,-0.4855416,0,0,0.8360539,6019.854,68.0306,78193.0,4273.786,92.30882,2019-03-01
108853,Somalia,15,Sablaale,43.52054,1.383262,2019_06,2019,6,1.0,0.0,1.0,0.0,1.0,0.0,0.5217326,98.03688,4.163754,-5.32918,16.27646,-1.982426,0,0,0.8506345,6019.854,68.0306,78193.0,4273.786,92.30882,2019-07-01
108857,Somalia,15,Sablaale,43.52054,1.383262,2019_10,2019,10,1.0,0.0,1.0,0.0,1.0,0.0,0.6464659,138.6208,27.88628,14.171,19.75706,6.712589,0,0,0.8263108,6019.854,68.0306,78193.0,4273.786,92.30882,2019-11-01
108861,Somalia,15,Sablaale,43.52054,1.383262,2020_02,2020,2,1.0,0.0,1.0,0.0,1.0,0.0,0.4217453,110.3368,0.1579872,-0.003834208,9.642229,2.010086,0,0,0.8442922,6019.854,68.0306,69063.93,4273.786,92.30882,2020-03-01
108937,Somalia,16,Wanla Weyn,44.90647,2.791644,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.5309263,177.1792,27.64372,12.47406,15.98148,9.454308,2,0,0.7120337,5737.643,0.2110734,211399.0,6635.93,97.70769,2013-05-01
108940,Somalia,16,Wanla Weyn,44.90647,2.791644,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.2702081,104.9664,3.158125,0.08197457,6.705099,0.5629948,6,4,0.8312166,5737.643,0.2110734,211399.0,6635.93,97.70769,2013-08-01
108943,Somalia,16,Wanla Weyn,44.90647,2.791644,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3382419,101.2007,20.29126,3.489931,6.460185,-0.3862722,14,3,0.8306343,5737.643,0.2110734,211399.0,6635.93,97.70769,2013-11-01
108946,Somalia,16,Wanla Weyn,44.90647,2.791644,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2744239,101.5807,0.3088271,0.02067101,4.040342,-0.2280825,8,7,0.8211611,5737.643,0.2110734,216345.0,6635.93,97.70769,2014-02-01
108949,Somalia,16,Wanla Weyn,44.90647,2.791644,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2642522,88.18551,7.455277,-7.714381,5.255354,-1.271821,3,4,0.8729329,5737.643,0.2110734,216345.0,6635.93,97.70769,2014-05-01
108952,Somalia,16,Wanla Weyn,44.90647,2.791644,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.2415026,93.81538,3.120091,0.04394071,4.84058,-1.301524,2,7,1.036462,5737.643,0.2110734,216345.0,6635.93,97.70769,2014-08-01
108955,Somalia,16,Wanla Weyn,44.90647,2.791644,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3166092,94.72828,12.47232,-4.329009,7.055494,0.2090366,0,0,0.9322946,5737.643,0.2110734,216345.0,6635.93,97.70769,2014-11-01
108958,Somalia,16,Wanla Weyn,44.90647,2.791644,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2468243,91.3644,0.3093428,0.02118671,2.942787,-1.325638,4,20,0.9066584,5737.643,0.2110734,221290.0,6635.93,97.70769,2015-02-01
108961,Somalia,16,Wanla Weyn,44.90647,2.791644,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.3275119,109.2964,19.18482,4.015157,8.149802,1.622627,0,0,0.9398803,5737.643,0.2110734,221290.0,6635.93,97.70769,2015-05-01
108964,Somalia,16,Wanla Weyn,44.90647,2.791644,2015_07,2015,7,1.0,0.0,1.0,0.0,2.0,0.0,0.2438777,94.73803,3.120091,0.04394072,5.164484,-0.9776199,2,0,0.7969858,5737.643,0.2110734,221290.0,6635.93,97.70769,2015-08-01
108967,Somalia,16,Wanla Weyn,44.90647,2.791644,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.4410269,131.9536,24.75651,7.955176,8.904415,2.057957,0,0,0.812,5737.643,0.2110734,221290.0,6635.93,97.70769,2015-11-01
108971,Somalia,16,Wanla Weyn,44.90647,2.791644,2016_02,2016,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2469111,107.9631,0.278326,0.07578223,3.402944,0.2588602,1,11,0.6696754,5737.643,0.2110734,190463.0,6635.93,97.70769,2016-03-01
108975,Somalia,16,Wanla Weyn,44.90647,2.791644,2016_06,2016,6,1.0,0.0,2.0,0.0,2.0,0.0,0.3355632,108.4993,4.43747,1.21629,8.213804,-0.2197444,1,0,0.7713902,5737.643,0.2110734,190463.0,6635.93,97.70769,2016-07-01
108979,Somalia,16,Wanla Weyn,44.90647,2.791644,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2624696,78.52991,5.213934,-11.5874,4.917828,-1.92863,2,0,0.7982498,5737.643,0.2110734,190463.0,6635.93,97.70769,2016-11-01
108983,Somalia,16,Wanla Weyn,44.90647,2.791644,2017_02,2017,2,2.0,0.0,2.0,0.0,2.0,0.0,0.2037265,89.08041,0.1640953,-0.03844846,2.832374,-0.3117095,3,4,0.8657949,5737.643,0.2110734,159637.0,6635.93,97.70769,2017-03-01
108987,Somalia,16,Wanla Weyn,44.90647,2.791644,2017_06,2017,6,2.0,1.0,2.0,0.0,1.0,0.0,0.2704653,87.45091,1.750085,-1.471095,6.018803,-2.414745,0,0,0.9689284,5737.643,0.2110734,159637.0,6635.93,97.70769,2017-07-01
108991,Somalia,16,Wanla Weyn,44.90647,2.791644,2017_10,2017,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2503028,74.88966,5.912577,-10.88875,5.032411,-1.814047,0,0,0.7929604,5737.643,0.2110734,159637.0,6635.93,97.70769,2017-11-01
108995,Somalia,16,Wanla Weyn,44.90647,2.791644,2018_02,2018,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2195334,95.99206,0.1694822,-0.03306154,3.227831,0.08374797,1,8,0.7626879,5737.643,0.2110734,128810.0,6635.93,97.70769,2018-03-01
108999,Somalia,16,Wanla Weyn,44.90647,2.791644,2018_06,2018,6,1.0,0.0,1.0,0.0,1.0,0.0,0.3976591,128.5771,2.058425,-1.162755,11.23949,2.80594,3,27,0.7521763,5737.643,0.2110734,128810.0,6635.93,97.70769,2018-07-01
109003,Somalia,16,Wanla Weyn,44.90647,2.791644,2018_10,2018,10,1.0,0.0,1.0,0.0,1.0,0.0,0.2676512,80.08022,7.720666,-9.080665,4.83984,-2.006618,8,8,0.6579446,5737.643,0.2110734,128810.0,6635.93,97.70769,2018-11-01
109007,Somalia,16,Wanla Weyn,44.90647,2.791644,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2224196,97.25406,0.1459401,-0.05660366,3.187836,0.0437522,2,4,0.8234447,5737.643,0.2110734,97983.0,6635.93,97.70769,2019-03-01
109011,Somalia,16,Wanla Weyn,44.90647,2.791644,2019_06,2019,6,1.0,0.0,1.0,0.0,1.0,0.0,0.2885445,93.29655,1.778831,-1.442349,6.729995,-1.703553,10,24,0.7802233,5737.643,0.2110734,97983.0,6635.93,97.70769,2019-07-01
109015,Somalia,16,Wanla Weyn,44.90647,2.791644,2019_10,2019,10,1.0,0.0,1.0,0.0,1.0,0.0,0.3975593,118.9482,26.90111,10.09977,9.41858,2.572123,3,7,0.7461318,5737.643,0.2110734,97983.0,6635.93,97.70769,2019-11-01
109019,Somalia,16,Wanla Weyn,44.90647,2.791644,2020_02,2020,2,1.0,0.0,1.0,0.0,1.0,0.0,0.2527338,110.5091,0.199788,-0.001304437,3.418283,0.2741994,2,3,0.7798659,5737.643,0.2110734,255081.8,6635.93,97.70769,2020-03-01
109095,Somalia,17,Bu'aale,42.7408,1.197985,2013_04,2013,4,2.0,0.0,2.0,0.0,2.0,0.0,0.5969002,123.7531,41.02098,17.11986,21.69004,9.368067,0,0,0.9835586,5514.813,37.6733,80302.0,5417.944,88.89394,2013-05-01
109098,Somalia,17,Bu'aale,42.7408,1.197985,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.4818737,107.1492,6.352427,-0.115684,12.4819,-0.2525191,0,0,1.039085,5514.813,37.6733,80302.0,5417.944,88.89394,2013-08-01
109101,Somalia,17,Bu'aale,42.7408,1.197985,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.4508381,101.007,7.668473,-5.982426,11.55976,0.3934006,0,0,0.7166989,5514.813,37.6733,80302.0,5417.944,88.89394,2013-11-01
109104,Somalia,17,Bu'aale,42.7408,1.197985,2014_01,2014,1,2.0,0.0,3.0,0.0,2.0,0.0,0.4110217,94.80044,0.2015383,0.01932222,7.044143,-1.942503,0,0,0.7832213,5514.813,37.6733,82181.0,5417.944,88.89394,2014-02-01
109107,Somalia,17,Bu'aale,42.7408,1.197985,2014_04,2014,4,3.0,0.0,2.0,0.0,2.0,0.0,0.4839522,100.336,24.52804,0.6269226,13.42139,1.099413,0,0,0.929793,5514.813,37.6733,82181.0,5417.944,88.89394,2014-05-01
109110,Somalia,17,Bu'aale,42.7408,1.197985,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.3814627,84.82183,6.352427,-0.1156841,9.25666,-3.477762,0,0,1.037529,5514.813,37.6733,82181.0,5417.944,88.89394,2014-08-01
109113,Somalia,17,Bu'aale,42.7408,1.197985,2014_10,2014,10,2.0,0.0,3.0,0.0,2.0,0.0,0.4087225,91.57127,5.748501,-7.902399,11.32768,0.1613204,0,0,0.9922148,5514.813,37.6733,82181.0,5417.944,88.89394,2014-11-01
109116,Somalia,17,Bu'aale,42.7408,1.197985,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.3939553,90.86414,0.1997547,0.01753867,6.623913,-2.362733,1,1,0.9398949,5514.813,37.6733,84060.0,5417.944,88.89394,2015-02-01
109119,Somalia,17,Bu'aale,42.7408,1.197985,2015_04,2015,4,3.0,0.0,3.0,0.0,2.0,0.0,0.554341,114.9295,34.76201,10.86089,18.09118,5.769202,1,0,0.9153457,5514.813,37.6733,84060.0,5417.944,88.89394,2015-05-01
109122,Somalia,17,Bu'aale,42.7408,1.197985,2015_07,2015,7,2.0,0.0,2.0,0.0,3.0,0.0,0.3827027,85.09756,6.360319,-0.1077921,8.651303,-4.083119,1,1,0.8744749,5514.813,37.6733,84060.0,5417.944,88.89394,2015-08-01
109125,Somalia,17,Bu'aale,42.7408,1.197985,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.5325193,119.3071,11.96652,-1.684378,15.37621,4.209858,0,0,0.8161248,5514.813,37.6733,84060.0,5417.944,88.89394,2015-11-01
109129,Somalia,17,Bu'aale,42.7408,1.197985,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.3371677,97.04865,0.5452486,0.1983258,4.730953,-0.8479368,3,66,0.7974376,5514.813,37.6733,75173.0,5417.944,88.89394,2016-03-01
109133,Somalia,17,Bu'aale,42.7408,1.197985,2016_06,2016,6,1.0,0.0,2.0,0.0,2.0,0.0,0.4875565,98.96407,11.35408,3.208897,14.7781,-0.8157227,1,1,1.018454,5514.813,37.6733,75173.0,5417.944,88.89394,2016-07-01
109137,Somalia,17,Bu'aale,42.7408,1.197985,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3424626,76.72623,3.382004,-10.2689,6.471416,-4.694938,1,1,0.9331235,5514.813,37.6733,75173.0,5417.944,88.89394,2016-11-01
109141,Somalia,17,Bu'aale,42.7408,1.197985,2017_02,2017,2,2.0,0.0,3.0,0.0,3.0,0.0,0.337194,97.0562,0.3100056,-0.0369172,5.413615,-0.1652746,0,0,1.040649,5514.813,37.6733,66287.0,5417.944,88.89394,2017-03-01
109145,Somalia,17,Bu'aale,42.7408,1.197985,2017_06,2017,6,3.0,0.0,2.0,0.0,2.0,0.0,0.5545961,112.5718,6.466026,-1.679156,16.628,1.034176,0,0,1.150197,5514.813,37.6733,66287.0,5417.944,88.89394,2017-07-01
109149,Somalia,17,Bu'aale,42.7408,1.197985,2017_10,2017,10,2.0,0.0,2.0,0.0,3.0,0.0,0.3378943,75.70274,6.387936,-7.262963,6.325376,-4.840979,0,0,0.8072393,5514.813,37.6733,66287.0,5417.944,88.89394,2017-11-01
109153,Somalia,17,Bu'aale,42.7408,1.197985,2018_02,2018,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3337008,96.05074,0.3906856,0.04376284,5.660938,0.08204766,1,8,0.8529289,5514.813,37.6733,57400.0,5417.944,88.89394,2018-03-01
109157,Somalia,17,Bu'aale,42.7408,1.197985,2018_06,2018,6,1.0,0.0,1.0,0.0,1.0,0.0,0.5432796,110.2747,5.992712,-2.152469,17.24087,1.647046,0,0,0.9613828,5514.813,37.6733,57400.0,5417.944,88.89394,2018-07-01
109161,Somalia,17,Bu'aale,42.7408,1.197985,2018_10,2018,10,1.0,0.0,2.0,0.0,2.0,0.0,0.4195496,93.997,8.578293,-5.072606,8.217899,-2.948455,0,0,0.8260636,5514.813,37.6733,57400.0,5417.944,88.89394,2018-11-01
109165,Somalia,17,Bu'aale,42.7408,1.197985,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.351885,101.2848,0.3402027,-0.00672013,5.656767,0.07787691,0,0,0.8386237,5514.813,37.6733,48514.0,5417.944,88.89394,2019-03-01
109169,Somalia,17,Bu'aale,42.7408,1.197985,2019_06,2019,6,1.0,0.0,2.0,0.0,2.0,0.0,0.4669883,94.78914,3.790889,-4.354293,14.13559,-1.458237,1,29,0.8610024,5514.813,37.6733,48514.0,5417.944,88.89394,2019-07-01
109173,Somalia,17,Bu'aale,42.7408,1.197985,2019_10,2019,10,1.0,0.0,1.0,0.0,2.0,0.0,0.5900246,132.1907,35.48678,21.83588,18.5735,7.40715,1,0,0.8433668,5514.813,37.6733,48514.0,5417.944,88.89394,2019-11-01
109177,Somalia,17,Bu'aale,42.7408,1.197985,2020_02,2020,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3788671,109.0512,0.5236586,0.1769081,6.527411,0.9485212,1,0,0.8741437,5514.813,37.6733,96858.16,5417.944,88.89394,2020-03-01
109253,Somalia,18,Saakow,42.06274,1.628627,2013_04,2013,4,2.0,0.0,2.0,0.0,2.0,0.0,0.4992388,128.0415,40.07667,15.44124,14.61458,6.658333,0,0,1.129836,8083.155,3.924786,88599.0,14032.22,96.36264,2013-05-01
109256,Somalia,18,Saakow,42.06274,1.628627,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.3081152,101.775,4.082877,0.2764391,6.062637,-0.1405886,0,0,1.037162,8083.155,3.924786,88599.0,14032.22,96.36264,2013-08-01
109259,Somalia,18,Saakow,42.06274,1.628627,2013_10,2013,10,1.0,0.0,2.0,0.0,2.0,0.0,0.2760011,81.96912,6.142855,-7.442321,5.179681,-0.9173146,0,0,0.8864714,8083.155,3.924786,88599.0,14032.22,96.36264,2013-11-01
109262,Somalia,18,Saakow,42.06274,1.628627,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.3072074,89.21427,0.1490599,-0.04989306,2.599282,-1.811211,0,0,1.043429,8083.155,3.924786,90672.0,14032.22,96.36264,2014-02-01
109265,Somalia,18,Saakow,42.06274,1.628627,2014_04,2014,4,1.0,0.0,1.0,0.0,1.0,0.0,0.404757,103.8095,29.40288,4.767447,6.887776,-1.068474,0,0,1.060424,8083.155,3.924786,90672.0,14032.22,96.36264,2014-05-01
109268,Somalia,18,Saakow,42.06274,1.628627,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.2453585,81.04559,3.908252,0.1018137,5.360788,-0.8424374,0,0,1.152075,8083.155,3.924786,90672.0,14032.22,96.36264,2014-08-01
